date,fees_block_mean,fees_block_mean_usd,fees_total,fees_total_usd,fees_reward_percent,addresses_count_active,addresses_count_sender,addresses_count_receiver,open,high,low,close,volume,transactions_count_total,transactions_count_mean
2019-09-25,0.2549786102587527,43.351287944454775,1627.783447891877,276754.6222373993,0.10691757,188859,85443,160004,166.27955184,175.3316034,162.29493871,170.01931221,1296115.323988656,677675,106.152099
2019-09-24,0.2456472697817323,40.85510255752542,1541.6822651501525,256406.62365102957,0.10369265,196475,91439,162705,201.07830571,202.95264156,152.72241406,166.31612716,2570501.448079304,709522,113.05321861
2019-09-23,0.2039041902487119,41.025682608601215,1314.7742187236947,264533.60146026063,0.08772824,171786,84086,139854,211.68904246,211.96326088,198.69134768,201.20078238,639617.2924692696,639394,99.1616005
2019-09-22,0.1400691221105633,29.607640675462484,895.18175940861,189222.43155688077,0.06233235,157186,80766,125460,215.45517225,215.98184623,206.15905935,211.37878377,630152.1768234936,576563,90.21483336
2019-09-21,0.1805328916320562,38.823302645234506,1153.9662433121034,248158.55050833893,0.07837998,166216,82960,132872,218.058506,221.60010087,213.60624874,215.04836207,575694.299460899,596973,93.39377347
2019-09-20,0.2275640414602837,49.622207707317,1468.01563146029,320112.861919902,0.09705397,208074,105492,167829,221.08784765,222.43445416,212.30378338,218.05821073,657733.0709723599,717128,111.16540071
2019-09-19,0.2308321553535992,50.96389075280098,1460.4750469222224,322448.5367929718,0.09819285,190723,103856,143890,210.702553,224.54209685,202.14778392,220.7833249,1304165.2702073818,692484,109.44902798
2019-09-18,0.199967954695859,42.03360160098062,1295.1924425650789,272251.6375695515,0.08639473,197085,104865,156980,207.97822255,217.80271478,207.71551963,210.20168789,846437.323394748,708743,109.42457928
2019-09-17,0.1902511652224081,39.60223224721352,1223.124741214862,254602.7511173357,0.08273161,186846,99971,150816,197.52502937,215.33655392,195.6897375,208.1576331,1123653.4432261258,681814,106.05288536
2019-09-16,0.1563766014987214,30.896382736185867,1009.4109626742472,199436.15056207977,0.06851954,199918,101096,166383,189.24103643,200.36279926,188.76055429,197.57676302,868809.297866384,733010,113.55693261
2019-09-15,0.1520769786520691,28.77938240182921,969.7948928642452,183526.12157646488,0.06691739,175701,88532,143949,188.54144558,191.17106466,185.90808457,189.24220258,429144.70174811,633961,99.41367414
2019-09-14,0.1484106502289855,27.930327312235345,955.7645874746672,179871.30789079564,0.06555531,170028,84523,143262,181.48230277,189.55650953,179.87273928,188.19624649,451527.9068475502,628467,97.58804348
2019-09-13,0.1379917329446934,24.984968491243457,871.1418100798497,157730.10608521994,0.06116219,168202,83819,141678,180.93481215,181.97523658,177.60399105,181.06134301,373139.2021007615,623470,98.7597022
2019-09-12,0.1494809570779005,27.023531578576435,962.0594397533677,173923.44923971794,0.0658835,195240,97152,162014,178.4750222,182.84189522,176.59356514,180.78243615,290744.4240724028,723726,112.44965817
2019-09-11,0.1349645376440542,24.06157855460083,868.766728814777,154884.38115596553,0.06026373,193725,96149,158627,179.78983365,182.83897817,173.7907601,178.28074674,439846.3582149904,705292,109.5684325
2019-09-10,0.1435395575239977,25.80991267520817,916.9306934632976,164873.7221692298,0.06361613,184632,89992,150989,180.6544936,184.67122554,176.13377976,179.8104517,368933.35670026136,691617,108.26815905
2019-09-09,0.1293742510407814,23.39449659561601,832.3939311963875,150520.1910961934,0.05799005,197625,98011,164461,181.6905582,186.14385077,176.31089714,180.82807365,471366.2070575406,756508,117.57973267
2019-09-08,0.1134976496537421,20.575406332506024,726.6119530832569,131723.75134070354,0.05101094,172142,84576,145185,177.870722,184.71826683,176.59832012,181.28486709,489848.47086361214,675137,105.45720087
2019-09-07,0.1055242168781187,18.8045980457304,678.3096660925471,120875.956237955,0.0475011,174599,84647,148152,169.18836707,181.14794471,168.37271921,178.20173039,423679.016016445,677445,105.38970131
2019-09-06,0.1143609086529724,19.370596037483192,729.9656799319232,123642.5145072552,0.05107614,197166,95905,167468,173.79996529,178.30922419,165.20705451,169.3812708,540745.775258033,768500,120.39793201
2019-09-05,0.1060048971453176,18.4199782852608,683.6255816901536,118790.4399616469,0.04775443,209284,103272,163459,174.76180559,176.01176723,169.01431642,173.76535218,393141.0456627762,769872,119.3785083
2019-09-04,0.0839496818086679,14.671732227363826,536.6063661210057,93781.71239730956,0.03832651,181348,94371,143971,178.88015839,180.46331651,173.37308161,174.76816959,449889.4462510797,714432,111.76971214
2019-09-03,0.0862470892981812,15.42632713099302,552.0676185976579,98743.91996548632,0.03933295,188890,94539,152826,178.56663167,183.27757035,174.19073789,178.86200284,550151.829038708,751224,117.36041244
2019-09-02,0.0875164396758323,15.592347247482865,562.9057399949533,100289.97749580976,0.03966054,189416,97249,153532,171.27684381,181.57796515,170.08266587,178.1647803,459765.2714455152,757539,117.77658582
2019-09-01,0.0713755201645613,12.191204163331896,456.9460800935216,78048.0890536508,0.03259112,159705,82437,132778,171.644121,173.88987922,167.8868038,170.80371723,304523.7495280111,690235,107.8155264
2019-08-31,0.0692661187005841,11.915364136669666,444.6884820577502,76496.63775741926,0.03170585,172674,88034,143097,168.6556257,175.15892421,165.69607731,172.02297978,306552.02754157,679773,105.88364486
2019-08-30,0.0779880037517149,13.143758241599675,500.2150560634994,84304.06536162033,0.03541887,183999,98499,150623,168.92461447,170.81416024,165.66538268,168.5356415,371089.10299732216,713194,111.1933271
2019-08-29,0.0796244288090538,13.448657132916887,517.0014162571869,87322.13076402935,0.03622884,194446,101572,160145,172.91920119,174.02561741,163.81497592,168.90114421,511210.9945546611,724189,111.53380564
2019-08-28,0.0796576925127478,13.780818154604251,510.605809006714,88335.04437101324,0.03613954,186921,94648,155690,187.3521155,188.35366763,165.95571634,173.00046888,640960.268166713,722262,112.6773791
2019-08-27,0.0776852581756714,14.536974781756436,498.3509311969325,93254.69322496754,0.03549878,193355,99078,157920,188.786384,189.40094069,184.51086513,187.12655558,253553.33458552728,748158,116.62634451
2019-08-26,0.0993682539254085,18.719489181505384,632.2801997273743,119112.10966191876,0.04475202,192791,92001,162478,186.53384622,194.29368664,185.69509855,188.3850067,420904.7980248611,750845,118.00172874
2019-08-25,0.0777858587990548,14.508632604788266,511.2086640273882,95350.7334786685,0.0356886,174773,84176,144823,190.78890976,192.73079546,182.8033439,186.52018283,287309.88018601725,677260,103.05234327
2019-08-24,0.0621283539859396,11.842223216154707,392.3405554212092,74783.639610017,0.02867823,180029,84346,150646,194.33192973,194.41567571,185.7686407,190.60899664,282109.79400406824,684235,108.35075218
2019-08-23,0.0708075246766336,13.7384904166869,457.9830696084662,88860.55601513087,0.03231281,196181,92121,165563,190.43179877,196.56181181,188.43231421,194.0258536,358237.6466548467,733282,113.3707483
2019-08-22,0.0764603650939449,14.560103506498514,489.3463366012476,93184.6624415905,0.03508589,203122,101593,166775,187.45220189,195.22329212,182.83723582,190.42681118,429132.1059491652,737144,115.17875
2019-08-21,0.0867581693028986,16.271427239925938,559.5034338343936,104934.43427028236,0.03942958,215061,108028,181608,196.65340132,197.40731104,179.77665412,187.54922298,532638.4223238338,731500,113.42843852
2019-08-20,0.0730023279920887,14.35172787103931,469.55097364511465,92310.31366652485,0.03331968,208641,106412,173758,202.51317734,203.02833075,194.72962831,196.59274253,329282.856610851,733520,114.04228856
2019-08-19,0.0720021541891005,14.571498827020273,458.94173080132657,92878.73352342722,0.03292264,195470,104552,162074,194.6808272,203.88289116,192.79284806,202.37587321,410471.9422205229,724461,113.65877
2019-08-18,0.0454764326581846,8.854632836388303,292.7317970207343,56997.27156783151,0.02113399,178034,95286,143031,185.65608716,198.18499232,183.28056745,194.70816682,321681.85775853414,627260,97.44601522
2019-08-17,0.0440749435788067,8.18024670820945,285.6056343906677,53007.99866919724,0.02050111,196168,98157,157535,185.17491335,187.13192505,181.95696312,185.5985747,227314.39158306975,641106,98.93611111
2019-08-16,0.0590684657946998,10.938510310655383,380.9325359100195,70542.45299341658,0.02710782,226989,127351,169413,187.86139631,188.42570461,178.38051936,185.18358592,461799.2202664223,718875,111.47077066
2019-08-15,0.0772049296939252,14.526715838082277,495.11521412714256,93159.82866962164,0.03535324,198207,103353,166442,186.67963164,190.94490768,172.4656831,188.15787924,590883.8936393915,689076,107.44986746
2019-08-14,0.0655762549047867,12.239533496759826,423.5570304300179,79055.14685557171,0.03004058,210637,107270,174178,208.58367532,209.94518595,182.42884465,186.64581432,699013.6476687343,736647,114.0496981
2019-08-13,0.068801791057994,14.342587005637457,442.189111129728,92179.80668523192,0.03157112,213362,100637,177769,211.72431736,212.91610007,203.21832713,208.46240752,338828.992865244,698671,108.7087288
2019-08-12,0.0585462890055653,12.3665348982637,379.6141379120855,80184.61228034184,0.027002,224634,133290,163295,216.7880473,217.19015274,209.48255791,211.2266227,253443.49317541427,712949,109.9551203
2019-08-11,0.0446979525090939,9.681079105267656,287.0949489659103,62181.57109313414,0.0207727,180395,95579,146264,206.00557428,217.28347666,205.83647057,216.58887179,340245.099066299,582507,90.69079869
2019-08-10,0.0495034813736428,10.217215588768502,321.5746150031842,66371.03246464019,0.02288398,188445,97212,152326,210.65363236,214.95182457,201.20479065,206.39387989,429435.8021839395,630929,97.1257697
2019-08-09,0.0641028875462316,13.49497079536301,411.54053804680734,86637.71250623053,0.02949759,218686,123611,166415,221.66622,222.24269782,206.68762672,210.52048218,453815.7986642103,721762,112.42398754
2019-08-08,0.0611814642874428,13.547671320670007,390.5824680110351,86488.33371115732,0.02807619,195579,108712,156033,226.00907422,227.54330216,214.92990097,221.43424448,478919.3239593668,692736,108.5112782
2019-08-07,0.0574447832620155,12.972407963076162,372.3570851043849,84087.14841665968,0.02647841,212531,118609,171211,226.05064612,231.318137,220.48259427,225.82395174,487744.0601252783,742477,114.54443073
2019-08-06,0.0619654871874837,14.010246402275015,399.6773923592701,90366.08929467386,0.02854395,248163,148340,187820,233.55206128,239.71598959,222.52663259,226.09757525,650273.7351749602,732052,113.49643411
2019-08-05,0.0569897423407517,13.284230462474444,367.2988893861452,85616.86533064781,0.02620594,227646,134111,174131,222.43405743,236.96021834,222.25612143,233.09862296,641266.8269980608,718438,111.47214895
2019-08-04,0.0408063785952814,9.05198272847639,262.58904626063617,58249.50885774557,0.01894527,163614,83065,136299,222.13029775,223.56781891,217.26205638,221.82764166,236540.57930355577,569134,88.44351204
2019-08-03,0.0887291101264726,19.70296213061188,574.254800738531,127517.57090932009,0.04030051,168604,86487,142102,217.49275448,224.62255989,215.81745167,222.05747474,329338.41485864285,783492,121.05871446
2019-08-02,0.0755910746466563,16.450546807147596,492.17348702437954,107109.510261338,0.03449163,194697,102610,156756,217.16279294,222.79258519,214.38733489,217.62551841,379803.3838282901,768312,118.00215021
2019-08-01,0.1114239840098442,24.226079895375413,706.7623305744418,153666.02477636625,0.04963694,187617,96802,158630,218.66218446,219.58425253,210.87639789,217.42248862,328222.1087962048,877643,138.36402333
2019-07-31,0.0639283676721971,13.975417229694663,409.4611949404225,89512.54735619432,0.02938729,192133,101886,158589,209.59688694,218.99307809,209.27685368,218.61057522,370452.7114028905,684284,106.83590945
2019-07-30,0.0585882448472063,12.289547988680326,380.9407679965356,79906.64102239948,0.0269714,226259,132015,162846,210.3775889,214.68388182,203.88860453,209.76132705,358782.87665327766,715782,110.08643494
2019-07-29,0.0545595523007376,11.500548628305523,348.03538412640563,73361.99969996093,0.02515132,197728,108631,155749,211.2587274,215.2940772,206.01004485,210.78891126,407645.3592358765,676990,106.12791974
2019-07-28,0.040493570415308,8.553435441124398,261.5074777420591,55238.08607878136,0.01891409,184170,103418,147660,207.09176982,213.42859218,197.75955173,211.22947059,419682.3507536365,572697,88.68024156
2019-07-27,0.0517323279936458,10.718208362816489,335.0702884148443,69421.83556596239,0.02390604,180718,100483,149898,219.12375016,223.88672836,202.31705412,207.18588895,621579.4931570421,577697,89.19206423
2019-07-26,0.0559378072127319,12.264750576485184,360.8547943293339,79119.9059689059,0.02571763,184879,102860,149418,219.08142947,221.46315102,212.8356943,219.25690669,373393.1200557301,640260,99.24972872
2019-07-25,0.11430841367143,25.051567564302207,726.772894122952,159277.86657383345,0.05086744,168052,89505,140236,216.51728856,225.74242707,215.47697266,219.15768717,519601.8542056836,949864,149.39666562
2019-07-24,0.1143959620174904,24.75206388199058,736.2524115445684,159304.28314449135,0.05112885,169207,89306,143080,212.52169067,218.26463874,200.99408165,216.37183206,703550.8637008783,907213,140.95913611
2019-07-23,0.0535898487237833,11.373701990026118,347.10145018394445,73667.46778939918,0.02477144,178267,93614,149655,217.19431174,219.41147987,208.24471345,212.23612794,582666.9402617278,606795,93.68457619
2019-07-22,0.0491719489139627,10.680511518771445,318.6834009113928,69220.39515315772,0.02278437,207344,99396,173767,225.6233603,228.32939428,211.62654242,217.20740696,529710.9299466191,640666,98.85295479
2019-07-21,0.0427174380305289,9.629750075941445,273.5197557094769,61659.28973625306,0.01987786,160028,87349,127254,228.72124079,229.75836307,216.91205408,225.42901728,499730.3341939765,522416,81.58925504
2019-07-20,0.0442606333279342,10.112666639988658,287.8711591648845,65772.78382648624,0.02057068,173739,90789,141029,221.25127744,235.69609298,219.98012972,228.47993532,584324.0581110722,584085,89.80396679
2019-07-19,0.0939940936386993,20.751575356760583,598.1784119166824,132063.02557042436,0.04247712,196835,112729,147949,226.23171384,226.77742993,212.86057415,220.77531208,642604.7746026001,815548,128.15021999
2019-07-18,0.0584032031004649,13.191290485236529,378.33594968481214,85453.17976336222,0.02686456,196242,107761,158525,211.16903341,229.98421827,205.74537138,225.86587353,1149541.3634446796,667874,103.09879592
2019-07-17,0.1160831178307871,24.49194597038969,740.7263748782528,156283.10723705665,0.05147941,219727,122465,174068,198.7948141,219.86926924,192.00496248,210.98628662,1321453.4215674824,830029,130.07820091
2019-07-16,0.1608785866171019,31.99391675010733,1016.4309102468504,202137.56602717817,0.06979996,190795,101428,158486,228.1836404,234.57984625,190.83120398,198.8699517,1666405.5728187915,1003278,158.79677113
2019-07-15,0.0784190846259735,17.8938443178137,497.64751103642845,113554.33604084574,0.0355427,228112,134026,175087,225.93164693,235.29940283,203.01203806,228.1822646,1560424.8751970865,743294,117.12795462
2019-07-14,0.0622065993437787,14.047254850517357,405.8980607181564,91658.33789962577,0.02861342,186682,100158,153236,268.05325137,269.63997434,222.59204864,225.81615132,1132694.3537800848,613490,94.02145594
2019-07-13,0.0482520719677447,12.98351468519525,310.646839328341,83587.86754328702,0.02224932,178289,97585,137541,275.36847616,275.91332934,260.63542996,269.07683247,401845.2084266413,587283,91.22134203
2019-07-12,0.0665784072144002,18.288699931516323,422.0405233320829,115932.06886588196,0.03031973,210255,112850,168256,268.80487703,279.4038029,266.04747114,274.69416432,440033.8510524032,726392,114.59094494
2019-07-11,0.1136996890388356,30.549044804452603,731.7711986539465,196613.65236145692,0.05076845,213299,118658,167457,288.61585574,288.61585574,261.84633858,268.68186767,979155.0211690118,975288,151.53635799
2019-07-10,0.0586825529995422,16.951348100003834,375.45097409107103,108454.72514382451,0.02683599,225869,126215,172615,307.86394035,316.02253295,280.02550394,288.86521178,917323.2028855536,736096,115.05095342
2019-07-09,0.0685110124612126,21.097546943170027,442.1015634122051,136142.4704242762,0.03132201,236228,137213,175442,313.11262076,318.60690003,302.86034395,307.94387917,597682.9137205632,771955,119.62730513
2019-07-08,0.0831187207471125,25.983629185712623,533.5390684757152,166788.91574308934,0.03758548,219088,121790,166990,306.12523312,315.15106697,300.95509908,312.60862718,575976.2315685361,809796,126.15609908
2019-07-07,0.0451250413049793,13.790076121808,292.5005177388763,89387.27342155945,0.02091596,180411,94915,144031,288.13356735,310.90188139,284.67205898,305.59697505,526840.5239964802,582067,89.79743906
2019-07-06,0.0707940648788862,20.40839637236493,458.95792260981966,132307.63368204184,0.03222265,186165,101283,143419,287.95833555,298.0887155,285.77188543,288.27835225,368571.68358298566,754040,116.31035015
2019-07-05,0.0816577017263071,23.499954224179756,520.8944793121135,149906.20799604265,0.03707759,202128,115962,154519,282.51132406,295.30580606,280.29849149,287.78613318,471347.0683747924,849080,133.10550243
2019-07-04,0.0590094856340031,16.68512873749934,378.3098123995941,106968.36033610826,0.02700502,225983,125049,171716,301.99574041,303.79249444,280.57294016,282.75333293,508522.1642119165,747514,116.59865856
2019-07-03,0.0652618440402348,19.664909629560054,417.4800163253821,125796.42690029569,0.02989371,240564,142802,180561,292.03887109,303.67828096,289.45357499,301.32322981,660399.7206745656,753227,117.74691262
2019-07-02,0.0915259278193658,26.675337712216237,586.4066195386772,170908.88872216942,0.04122249,261107,164619,175646,294.06694671,298.62022595,271.80099552,291.45115868,983576.1637222857,895054,139.69939129
2019-07-01,0.121737854205591,35.796762645201675,783.2613539587726,230316.3708592276,0.05440775,225453,121413,182961,290.29294778,302.53934824,280.08172227,294.04791861,921808.4834488558,951985,147.9616102
2019-06-30,0.0734100998648426,21.28680284501237,471.73330173147895,136788.99508204949,0.03344015,197468,105982,166102,317.63714658,323.57617716,287.09832524,289.97103783,913370.9367241252,685958,106.74727669
2019-06-29,0.0747471632320564,23.73060879555724,480.8485010718189,152659.00638181972,0.03407319,211866,113671,178370,308.96088807,324.89195722,291.82866506,317.47838673,861927.0980882545,733337,113.99611379
2019-06-28,0.1176413095768404,36.47815264498044,752.3161747438945,233277.7861646499,0.05227321,236069,133462,193373,293.36339887,312.71798214,290.38060061,310.07945063,1047354.1593762689,1004170,157.02423769
2019-06-27,0.1211788013014434,35.5517924970838,773.847825111018,227033.7468863772,0.05386531,258110,152992,210802,333.56753647,343.07667399,275.59075307,293.38293592,2234199.126944604,814118,127.48481052
2019-06-26,0.1096098774679807,36.59364002264395,703.8050232219043,234967.7625853968,0.04896847,283084,178925,218380,316.83276777,363.83957031,313.53271238,333.85348901,2436003.238483279,848601,132.16025541
2019-06-25,0.1122028790174512,35.53875129541428,720.5668890500717,228229.8608191505,0.05017415,237948,137000,195254,311.29061267,317.5890408,305.5512036,316.73653659,693749.7410975078,932194,145.15633759
2019-06-24,0.0745107762118431,23.19365485977868,479.5513556994226,149274.3626775356,0.03386007,249265,139846,199150,307.14919118,314.02244006,294.07994208,311.27920066,891298.5630525367,809637,125.79816656
2019-06-23,0.0628348327901408,19.304230132763923,402.14292985690105,123547.07284968912,0.0286034,214339,123202,172057,310.55759211,320.37577097,305.15845083,307.22179523,879609.6444109422,773499,120.85921875
2019-06-22,0.0594333928273223,18.36828806980072,383.7614174860202,118604.03606670324,0.02724367,243013,145883,194017,295.82214628,315.66810762,291.9392316,309.05669685,1457429.088110134,758133,117.4125755
2019-06-21,0.0646182707516677,19.11341186836269,409.1628903995601,121026.12395047254,0.02948143,250370,150834,192150,272.35865594,297.87775104,272.32213584,295.78959087,1167941.9241349243,777627,122.80906507
2019-06-20,0.1215250457153729,33.079099400900986,777.3957174412409,211606.9988675636,0.05396653,216941,118027,177743,269.21292156,274.63394974,266.21982697,272.19985153,394794.4344967396,985024,153.98217915
2019-06-19,0.0887959416616591,23.812156580019227,568.0276388096337,152326.365642383,0.04018795,234411,128535,187532,264.81981043,270.31039693,263.75484592,268.16717222,395559.6752018622,886054,138.51086447
2019-06-18,0.0763483802441609,20.2143860865992,486.2628337750609,128745.42498555031,0.03483193,230286,120717,193135,274.12232204,274.50230091,261.16675984,264.76509419,620608.7788691078,850016,133.46145392
2019-06-17,0.1129775775658818,30.96817912867512,720.7969448703261,197576.98284094725,0.05019505,230584,136134,183541,268.45571226,276.62113977,266.9598216,274.10907364,585356.0453552175,944094,147.97711599
2019-06-16,0.0602311125103884,16.163390840387923,387.6474401168603,104027.58344873668,0.02752514,352042,253118,215529,269.12149765,279.2554645,263.52108433,268.35617286,877971.7611759383,888979,138.12600994
2019-06-15,0.1020822409838827,27.463550262446876,650.0597105853652,174887.8880712617,0.04562964,251830,139657,220448,263.64595074,273.4660681,261.17765895,269.03357526,566304.0620209692,938952,147.44849246
2019-06-14,0.0794159353270291,20.964193208030554,509.0561454462567,134380.47846347585,0.03601979,244310,149104,184482,255.0536283,265.80638825,249.52787318,263.97968017,785501.3640998374,825364,128.76193448
2019-06-13,0.0613433719199948,15.651514833366033,393.6404176106072,100435.77068570984,0.02818648,244477,138941,187776,262.31834197,264.34493542,253.82583401,255.14598144,612539.7636422649,749758,116.83933302
2019-06-12,0.0608070301127586,15.950843640326816,387.462395878498,101638.77567616248,0.02775625,379055,287113,167710,244.9164174,263.03334887,242.75285865,262.31907085,803818.378090665,860682,135.07250471
2019-06-11,0.0934283905154959,22.853051921710577,597.1942721750503,146076.707883574,0.04218906,271469,182765,167309,247.75517696,249.1854466,237.27746535,244.60500492,497500.82525551895,930038,145.50031289
2019-06-10,0.1190511619281851,29.50622932315342,767.5228409510098,190226.6604463701,0.0528462,225368,138633,165925,231.25627154,248.3230088,227.37746692,247.8449504,632667.4359236677,963694,149.47944781
2019-06-09,0.0550794030750752,12.738751936567851,350.7456387820789,81120.37233206407,0.02533226,228827,147257,153931,244.22247465,245.5475995,226.5296701,231.27977475,624104.9069064927,715741,112.39651382
2019-06-08,0.1139577433275919,27.75960589070876,722.1502194669503,175912.6225294214,0.05084325,186836,106991,147920,249.51435021,251.1830656,241.44175353,243.59560904,329743.006816678,992653,156.64399558
2019-06-07,0.0715257675924946,17.851890453606167,453.8309953743786,113270.24492813111,0.03249261,210858,123573,165074,249.7276962,254.12533796,244.43031835,249.58684198,643689.4482676059,758454,119.5356974
2019-06-06,0.0758431923866142,18.9415118751376,489.3402772784349,122210.6346183878,0.03448662,223326,116860,182837,246.11215055,251.43595037,235.36873212,249.74570926,571219.3773730957,824817,127.83896466
2019-06-05,0.0808890546911953,19.876024890713804,517.5281719142675,127166.80725078692,0.03648797,222626,128689,179297,241.02255607,250.45230596,237.59218437,245.71958427,637469.1168311533,799392,124.94404501
2019-06-04,0.0841057442376251,20.28283938960077,538.3608688650387,129830.45493283456,0.03816271,259455,150656,196819,249.50335994,251.50181472,233.80731944,241.15878854,1275546.215464284,891955,139.34619591
2019-06-03,0.0839771682037475,20.953348912878116,530.9036573840923,132467.07182721543,0.03784171,285726,124318,246196,269.18427114,270.34255776,246.60981648,249.51244917,823202.454514399,889067,140.63065486
2019-06-02,0.0659437756841068,17.73383892883077,421.1169515187065,113248.2953995133,0.03017815,325088,129572,265383,264.44054448,274.02112225,263.55616325,268.92362084,485751.2783536409,890894,139.50735985
2019-06-01,0.0938882974624216,24.82942577235631,597.6929016457763,158064.12446682027,0.04199768,325762,166481,239649,267.47464161,275.78212359,260.84651419,264.4570883,764383.5397518106,956751,150.29076343
2019-05-31,0.0959960094342081,25.72731207506685,621.6701570959322,166610.07299813294,0.04324968,262234,137186,219983,254.56534273,268.59873456,244.52274788,268.00397461,1142565.8112643708,870676,134.44657196
2019-05-30,0.1100369718882304,28.01733035665164,693.3429598677401,176537.19857726197,0.04921919,258922,143698,212882,269.89662471,289.23377568,239.23540951,254.61742427,2169383.385149939,891907,141.55007142
2019-05-29,0.1018132603425157,27.45153702247921,665.451469598683,179423.24597892413,0.04586785,265183,128405,226186,271.6329732,274.71084487,258.9098179,269.62634268,733479.2301495175,947509,144.96771726
2019-05-28,0.0943456141710122,25.620356202825096,598.3398850725597,162484.29903831676,0.04241168,259488,130227,221986,271.67668479,276.76687515,264.42789556,271.55852901,718462.8544190965,910535,143.57221697
2019-05-27,0.0963926537248974,26.22890304419328,616.2382352632694,167681.37716152763,0.04339499,264774,143260,217342,267.74451753,280.27607674,262.99037294,272.10479254,1170142.152544613,941733,147.30689817
2019-05-26,0.0559406108087943,14.984076616171343,359.5862462789302,96317.6444887494,0.02566246,212657,121712,169249,250.88352009,272.75979619,245.46574373,267.85686462,959286.191124842,763094,118.71406347
2019-05-25,0.0681281214145205,17.101927076307607,444.604120351161,111607.17609998344,0.03128156,222567,122126,180760,249.65248438,258.47497654,247.43091875,251.02595993,563858.0998753116,839949,128.70809071
2019-05-24,0.093329232650271,23.30443028306102,596.5604551005324,148961.91836932604,0.0420224,255837,151751,196251,245.54127839,255.87386709,241.63424637,249.70129531,794068.7841762659,904057,141.43570088
2019-05-23,0.0873000035294762,21.380077630470137,552.5217223380552,135314.51132324548,0.03921978,238814,137391,193526,243.49274848,248.20185495,230.15965848,244.90351393,1031226.4894925054,846724,133.78480013
2019-05-22,0.10012181791364,24.37689421260736,640.8797564652097,156036.49985489968,0.04481381,241616,140585,194776,254.43825699,261.29010399,239.98865297,243.47234919,1110944.7719539166,873384,136.44493048
2019-05-21,0.0734118646015529,18.686003419401448,465.3578097092442,118450.5756755858,0.0332861,263031,150728,208743,252.15104205,263.97483374,247.49334258,254.53655919,1090658.1057615215,812799,128.2219593
2019-05-20,0.0894136134796426,22.49976523627748,567.6870319822509,142851.0094851257,0.04034178,243494,144788,190801,260.54881582,260.68266374,238.84503204,251.63690808,1298093.042755502,860161,135.47976059
2019-05-19,0.0754343615323349,19.65775789714253,481.7238327454913,125534.4419311522,0.03422966,225247,130040,173209,233.85599511,264.87898245,231.72838964,260.59421062,1502382.3758599595,752431,117.82508613
2019-05-18,0.0870164469055565,20.33086557116852,557.0792930893728,130158.20138662084,0.0394303,231724,124351,185971,244.52058617,249.58131693,231.10869655,233.64394082,1091306.893526032,735420,114.87347704
2019-05-17,0.1150039849749012,28.242971868447164,740.5106592533888,181856.4958609313,0.05098944,263646,144727,214720,264.14618565,269.02484097,224.60039622,245.58254981,2967691.2221773127,810320,125.8456282
2019-05-16,0.1430802712524456,37.819318302087694,907.41508028301,239850.11667184017,0.06263552,302375,175439,244327,248.41009275,280.27269074,241.61400925,264.32238331,3703391.1931646913,908208,143.20529801
2019-05-15,0.1022077588446948,25.338747276968792,661.2841997251754,163941.69488198808,0.04591543,277952,160780,232936,216.6023292,250.20313448,216.07495655,247.91412671,1771209.4124927577,847606,131.00556414
2019-05-14,0.0817844773883684,17.688493174402826,529.1455687027435,114444.55083838628,0.03713704,260402,151990,210135,195.73461393,220.60325462,194.10677628,216.28179013,1982397.467590225,830785,128.4057187
2019-05-13,0.0738083041780407,14.416276483013792,469.4208145723392,91687.51843196772,0.03347301,234238,136866,194140,188.25756217,207.99689586,185.418697,195.32052177,1530140.9814982193,758695,119.29166667
2019-05-12,0.0564243040295237,10.61899798902246,363.42894225416217,68396.96604729365,0.0258627,197559,118369,161874,191.6016994,203.57984629,182.17505108,188.199007,1708828.022015094,715827,111.13600373
2019-05-11,0.0569963776872746,10.897429783881242,364.5488316878089,69699.96089770443,0.02611536,204493,122459,167671,172.55681511,205.87272677,172.44082176,191.19512899,2082205.7420816892,742337,116.06269543
2019-05-10,0.0665149360389002,11.492815280354804,428.2896731544788,74002.23759020459,0.03025584,206496,117707,173262,172.84753443,177.96857865,167.55077802,172.78548195,855459.1342767141,736762,114.42180463
2019-05-09,0.0604984782731628,10.4820194239481,385.0123157304081,66707.57161400572,0.0275065,202751,123976,161976,172.94076717,179.74740024,166.10060198,173.26087735,565565.2957494938,718440,112.89126336
2019-05-08,0.0625188213002725,10.64122239968074,396.1192517585269,67422.78512437717,0.02835653,195769,113901,163978,173.8103811,178.2710472,165.50453931,170.20830173,646230.6117909394,686996,108.42739899
2019-05-07,0.0733903914560707,12.44968308626436,469.33155336157273,79615.7233366606,0.03330744,195089,115417,166330,174.65709162,190.86672909,167.36170683,169.63641751,1275546.136886557,658146,102.9157154
2019-05-06,0.0620639211964652,11.176895322773234,394.6644748883222,71073.877357515,0.02826608,196882,114111,165916,170.42103552,184.58772073,158.10921703,180.08683801,941935.2741834763,706135,111.04497563
2019-05-05,0.0504911421790708,8.6271743816943,322.4364339555467,55093.1356014998,0.02310079,173793,99323,143605,164.95569428,172.62725541,158.24156263,170.86510642,348730.87257089454,637464,99.82211087
2019-05-04,0.0478695667770794,7.875213105513118,312.5882710543288,51425.14157900066,0.02210379,175748,104111,143121,166.25619404,177.75065323,159.38173129,164.51398322,595518.8873735033,623395,95.46630934
